sal_code,sal_name,irsad_score,irsad_decile,ier_score,population
20968,Garibaldi,1005.214999,7.0,1059.915121,131.0
20969,Garvoc,996.4998575,6.0,1010.934554,248.0
20971,Gatum,1081.041105,10.0,1093.107806,35.0
20972,Gazette,1063.490518,9.0,1081.14458,42.0
20973,Geelong,1047.1088,9.0,951.942385,5811.0
20974,Geelong West,1040.256293,8.0,964.3759844,7345.0
20975,Gelantipy,915.7333538,2.0,919.1871441,23.0
20976,Gellibrand,955.0766586,4.0,1001.844606,230.0
20977,Gellibrand Lower,1027.819577,8.0,1068.509221,19.0
20978,Gelliondale,947.2329461,3.0,1012.470411,43.0
20979,Gembrook,1014.235806,7.0,1071.265416,2559.0
20980,Genoa,1003.707812,7.0,1024.397502,66.0
20982,Georges Creek (Vic.),1042.902441,9.0,1073.124895,75.0
20983,Gerahmin,1050.481988,9.0,1050.708456,11.0
20984,Gerang Gerung,1024.891522,8.0,1049.018536,65.0
20985,Gerangamete,1008.814727,7.0,1040.72681,112.0
20986,Germania,982.3066029,5.0,1077.582206,17.0
20988,Gerrigerrup,1039.531234,8.0,1072.220967,31.0
20989,Gherang,1062.315387,9.0,1107.768767,391.0
20990,Gheringhap,1049.794116,9.0,1087.496798,132.0
20991,Ghin Ghin,1035.005901,8.0,1065.461789,64.0
20992,Giffard,967.7453948,4.0,1036.148112,73.0
20993,Giffard West,967.7453948,4.0,1036.148112,72.0
20994,Gil Gil,1015.437277,7.0,1039.47749,23.0
20995,Gilderoy,976.3876312,5.0,1053.595316,62.0
20996,Gillieston,985.2874477,5.0,1047.168501,45.0
20998,Gipsy Point,1003.707812,7.0,1024.397502,31.0
20999,Girgarre,902.1505744,2.0,952.5271728,563.0
21000,Girgarre East,987.4457888,6.0,1070.483616,143.0
21001,Gisborne,1067.180794,9.0,1095.589739,10142.0
21002,Gisborne South,1084.983344,10.0,1148.22071,854.0
21003,Gladfield (Vic.),1006.711888,7.0,1005.659969,32.0
21004,Gladstone Park,953.0231856,4.0,989.3747653,8213.0
21005,Gladysdale,984.5430077,5.0,1058.668553,423.0
21006,Glen Alvie,1015.447002,7.0,1078.803791,182.0
21007,Glen Creek,1033.742659,8.0,1079.175712,59.0
21008,Glen Forbes,948.9204765,3.0,1015.602282,118.0
21009,Glen Huntly,1082.740399,10.0,950.610497,4905.0
21010,Glen Iris (Vic.),1144.063874,10.0,1071.866313,26131.0
21011,Glen Park,1082.460987,10.0,1119.130198,110.0
21012,Glen Valley,945.8598489,3.0,985.2685666,23.0
21013,Glen Waverley,1078.904594,10.0,1033.925042,42642.0
21014,Glen Wills,945.8598489,3.0,985.2685666,4.0
21015,Glenaire,1022.599329,8.0,1004.723647,33.0
21016,Glenaladale,915.3246492,2.0,998.7461399,48.0
21017,Glenalbyn,937.1444944,3.0,1001.71591,21.0
21018,Glenaroua,1018.591628,7.0,1105.01023,208.0
21019,Glenbrae,935.5573304,3.0,997.5855307,30.0
21020,Glenburn,985.1766138,5.0,1060.890586,443.0
21021,Glendaruel,1020.279655,7.0,1052.652141,49.0
21022,Glendonald,1020.279655,7.0,1052.652141,12.0
21024,Glenfyne,1054.33212,9.0,1112.638489,131.0
21025,Glengarry (Vic.),988.3238451,6.0,1071.92699,1113.0
21026,Glengarry North,950.730469,3.0,1033.249703,215.0
21027,Glengarry West,990.0315961,6.0,1048.3601,155.0
21028,Glengower,949.7120567,3.0,980.8403874,15.0
21029,Glenhope,983.679476,5.0,1026.485017,66.0
21030,Glenhope East,983.679476,5.0,1026.485017,17.0
21031,Glenisla,1081.041105,10.0,1093.107806,23.0
21032,Glenlee (Vic.),1024.891522,8.0,1049.018536,71.0
21033,Glenlofty,952.084173,4.0,984.6495302,11.0
21034,Glenlogie,940.2268284,3.0,1000.508566,29.0
21035,Glenloth,988.2024557,6.0,1046.221202,7.0
21036,Glenloth East,1011.139144,7.0,1055.167271,14.0
21037,Glenluce,1005.199045,7.0,1020.102588,17.0
21038,Glenlyon (Vic.),1028.387794,8.0,1038.82835,431.0
21039,Glenmaggie,947.0775848,3.0,1039.282548,279.0
21040,Glenmore (Vic.),988.6115437,6.0,1054.070583,75.0
21041,Glenorchy (Vic.),984.3001193,5.0,1022.061922,131.0
21042,Glenormiston North,987.3259376,6.0,1024.055171,63.0
21043,Glenormiston South,987.3259376,6.0,1024.055171,123.0
21044,Glenpatrick,952.084173,4.0,984.6495302,13.0
21045,Glenrowan,989.1464423,6.0,1055.953859,1049.0
21046,Glenrowan West,1012.722671,7.0,1092.846977,75.0
21047,Glenroy (Vic.),977.35838,5.0,942.09772,23792.0
21048,Glenthompson,951.2573222,4.0,966.2747767,256.0
21049,Glomar Beach,966.4414266,4.0,1030.927131,21.0
21050,Gnarwarre,1051.915097,9.0,1092.376939,297.0
21051,Gnotuk,1016.327267,7.0,1075.183387,120.0
21052,Gobarup,992.5391261,6.0,1034.643935,45.0
21053,Gobur,999.7655506,6.0,1042.893526,102.0
21054,Golden Beach (Vic.),860.965105,1.0,902.6499584,356.0
21055,Golden Gully,910.9169822,2.0,1010.099402,213.0
21056,Golden Point (Ballarat - Vic.),965.2398233,4.0,919.456795,2217.0
21057,Golden Point (Mount Alexander - Vic.),1025.10921,8.0,1025.980185,102.0
21058,Golden Square,946.5043876,3.0,952.2334022,9220.0
21059,Goldie,1057.928751,9.0,1098.778563,253.0
21060,Goldsborough (Vic.),835.2426976,1.0,928.8287787,37.0
21061,Gong Gong,1082.460987,10.0,1119.130198,6.0
21062,Gonn Crossing,913.310179,2.0,997.4215721,50.0
21063,Goomalibee,943.1489547,3.0,1024.701972,91.0
21064,Goon Nure,1031.240161,8.0,1051.980719,137.0
21065,Goongerah,915.7333538,2.0,919.1871441,31.0
21066,Gooram,1053.875717,9.0,1055.971292,141.0
21067,Gooramadda,1039.250207,8.0,1086.319665,62.0
21068,Goorambat,997.5341485,6.0,1034.116194,269.0
21069,Goornong,970.0194374,5.0,1039.820007,718.0
21070,Gooroc,974.8270599,5.0,1049.889628,19.0
21071,Gorae,970.3346804,5.0,1050.735778,236.0
21072,Gorae West,970.3346804,5.0,1050.735778,237.0
21073,Gordon (Vic.),1013.615655,7.0,1062.870066,1393.0
21074,Gormandale,962.6840422,4.0,1023.276219,324.0
21075,Goroke,909.3709147,2.0,956.6036351,295.0
21076,Goschen,1043.983372,9.0,1044.575876,35.0
21077,Goughs Bay,963.4568107,4.0,998.439645,328.0
21078,Goulburn Weir,981.9111589,5.0,1037.415243,90.0
21079,Gowanbrae,1066.763669,9.0,1083.760152,2971.0
21080,Gowanford,980.5319306,5.0,994.8486908,8.0
21081,Gowangardie,1035.308681,8.0,1083.145071,18.0
21082,Gowar East,974.975146,5.0,1027.803153,23.0
21083,Gower,963.7420784,4.0,1012.179237,45.0
21084,Grahamvale,1014.599468,7.0,1083.997765,685.0
21086,Grand Ridge,988.2011461,6.0,1030.784026,10.0
21087,Grangefields,942.4816184,3.0,1044.987031,132.0
21088,Granite Rock,1014.195062,7.0,1100.460845,261.0
21089,Grantville,918.4949676,2.0,980.2578088,1168.0
21090,Granya,990.188752,6.0,1043.124724,88.0
21091,Grassdale (Vic.),1063.238543,9.0,1117.075503,54.0
21092,Grassmere,1047.792198,9.0,1092.78161,385.0
21094,Graytown,941.2736129,3.0,979.2878392,60.0
21095,Gre Gre,954.6387951,4.0,1012.355778,10.0
21096,Gre Gre North,974.8270599,5.0,1049.889628,13.0
21097,Gre Gre South,1029.99873,8.0,1036.614841,19.0
21098,Great Western,978.8649758,5.0,1000.63766,425.0
21099,Gredgwin,1044.605393,9.0,1061.69788,13.0
21100,Green Gully (Vic.),1007.562369,7.0,1019.70268,71.0
21101,Greendale (Vic.),1010.540664,7.0,1077.857784,623.0
21102,Greenhill (Vic.),1029.589568,8.0,1054.470957,60.0
21103,Greens Creek (Vic.),981.9176815,5.0,1076.006953,52.0
21104,Greensborough,1060.134884,9.0,1053.255511,21070.0
21105,Greenvale (Vic.),1033.58645,8.0,1092.948211,21274.0
21106,Greenwald,988.1004861,6.0,1038.475097,58.0
21107,Grenville,1000.153502,6.0,1053.10458,113.0
21108,Greta (Vic.),994.6845957,6.0,1073.135648,86.0
21109,Greta South,997.1074109,6.0,1056.030209,131.0
21110,Greta West,994.6845957,6.0,1073.135648,157.0
21111,Grey River,1049.621726,9.0,1055.542535,4.0
21112,Gringegalgona,1050.219439,9.0,1117.319926,44.0
21113,Gritjurk,1071.650797,10.0,1084.666117,61.0
21114,Grovedale,971.7695733,5.0,984.4174237,14869.0
21115,Gruyere,1069.718856,9.0,1133.089455,966.0
21116,Guildford (Vic.),958.1728367,4.0,986.6539945,330.0
21117,Gunbower,933.1024378,3.0,976.47068,578.0
21118,Gundowring,1041.057859,8.0,1089.195048,208.0
21120,Guys Forest,989.843679,6.0,1006.044186,20.0
21121,Guys Hill,1118.840342,10.0,1175.272306,388.0
21122,Gymbowen,1044.621878,9.0,1060.301225,60.0
21123,Haddon,982.1412923,5.0,1072.867594,1276.0
21124,Hadfield,976.7060638,5.0,961.533076,6269.0
21125,Hallam,925.1901869,2.0,978.3059774,11355.0
21126,Hallora,998.7445149,6.0,1053.532751,136.0
21127,Halls Gap,999.5911662,6.0,956.1294263,495.0
21128,Hallston,986.7331454,6.0,1047.466493,157.0
21129,Hamilton (Vic.),944.3308359,3.0,965.9529429,10346.0
21130,Hamlyn Heights,995.9438148,6.0,977.7753258,6518.0
21131,Hampton (Vic.),1131.704643,10.0,1078.669674,13518.0
21132,Hampton East,1067.261151,9.0,1001.370316,5069.0
21133,Hampton Park,907.2245159,2.0,963.3116817,26082.0
21134,Hansonville,997.1074109,6.0,1056.030209,155.0
21135,Happy Valley (Golden Plains - Vic.),918.2661824,2.0,963.9263266,87.0
21136,Happy Valley (Swan Hill - Vic.),960.2526521,4.0,1018.021904,75.0
21137,Harcourt,972.8680408,5.0,1017.690352,1038.0
21138,Harcourt North,1083.152006,10.0,1107.863489,291.0
21139,Harkaway,1092.723974,10.0,1136.957999,1011.0
21140,Harkness,934.7761321,3.0,1008.073103,12463.0
21141,Harmers Haven,984.1598353,5.0,1011.496451,62.0
21142,Harrietville,1017.747697,7.0,1016.564103,488.0
21143,Harrow,987.542778,6.0,1024.916756,184.0
21144,Harston,987.4457888,6.0,1070.483616,167.0
21145,Hastings (Vic.),907.3058212,2.0,952.0521111,10369.0
21146,Hattah,956.2276405,4.0,994.2392641,27.0
21147,Havelock,906.7091672,2.0,982.5343927,83.0
21148,Haven,1030.804724,8.0,1112.727107,1443.0
21149,Havilah (Vic.),1017.694779,7.0,1051.209276,22.0
21150,Hawkesdale,993.2083304,6.0,1063.089454,311.0
21151,Hawkhurst,923.2207479,2.0,957.9628386,6.0
21152,Hawthorn (Vic.),1128.074772,10.0,988.099048,22322.0
21153,Hawthorn East,1132.013191,10.0,1015.381973,14834.0
21154,Hazel Park,1003.307774,6.0,1015.124123,55.0
21155,Hazelwood,994.7568201,6.0,1048.899263,189.0
21156,Hazelwood North,1009.421555,7.0,1096.039892,1552.0
21157,Hazelwood South,983.8423708,5.0,1071.492827,289.0
21158,Healesville,982.5668107,5.0,1016.778393,7589.0
21159,Heath Hill,1014.586521,7.0,1080.203362,189.0
21160,Heathcote (Vic.),907.4928956,2.0,960.5368821,2962.0
21161,Heathcote Junction,1019.005028,7.0,1105.516485,811.0
21162,Heathcote South,983.679476,5.0,1026.485017,22.0
21163,Heatherton,1060.940148,9.0,1052.919069,2826.0
21164,Heathmere,948.5736271,3.0,1047.486306,238.0
21165,Heathmont,1067.844542,9.0,1052.904711,9933.0
21166,Hedley,923.0907256,2.0,992.8660209,108.0
21167,Heidelberg,1084.781365,10.0,1003.089722,7360.0
21168,Heidelberg Heights,1030.919393,8.0,958.4974377,6758.0
21169,Heidelberg West,922.5778504,2.0,849.1090528,5252.0
21170,Hensley Park,1042.467435,9.0,1055.026392,75.0
21171,Henty (Vic.),979.5115123,5.0,1058.597556,75.0
21172,Hepburn,967.9217634,4.0,991.5796873,631.0
21173,Hepburn Springs,1027.394596,8.0,983.8024718,368.0
21174,Herne Hill (Vic.),983.5886902,5.0,941.4119407,3507.0
21175,Hernes Oak,1005.899562,7.0,1061.804887,365.0
21176,Hesket,1083.405605,10.0,1104.497111,178.0
21177,Hesse,1065.609534,9.0,1134.162399,14.0
21178,Hexham (Vic.),1061.580993,9.0,1083.876417,130.0
21179,Heyfield,884.9160212,1.0,961.0376316,2050.0
21180,Heytesbury Lower,1030.395615,8.0,1049.684816,39.0
21181,Heywood,880.3250135,1.0,939.5589974,1815.0
21182,Hiamdale,962.6840422,4.0,1023.276219,36.0
21183,Hiawatha,965.5508786,4.0,1020.688801,18.0
21184,High Camp,1046.479974,9.0,1105.041303,122.0
21185,Highett,1083.643385,10.0,1033.84588,12016.0
21186,Highlands,1035.005901,8.0,1065.461789,151.0
21187,Highton,1066.671092,9.0,1052.126471,20736.0
21188,Hilgay,998.7156583,6.0,1061.387897,29.0
21189,Hill End (Vic.),974.8348504,5.0,1028.68967,171.0
21190,Hillcrest (Vic.),963.0912101,4.0,1044.384761,99.0
21191,Hilldene,984.292276,5.0,1074.060963,330.0
21192,Hillside (East Gippsland - Vic.),976.7116588,5.0,1069.994768,290.0
21193,Hillside (Melton - Vic.),1008.583939,7.0,1064.782647,17331.0
21194,Hinnomunjie,945.8598489,3.0,985.2685666,21.0
21195,Hmas Cerberus,1090.124897,10.0,1015.750919,1124.0
21196,Hoddles Creek,1023.770389,8.0,1095.74912,676.0
21197,Hollands Landing,952.8856647,4.0,1037.256588,28.0
21198,Homebush (Vic.),939.2821359,3.0,961.9869713,31.0
21199,Homerton,1028.219196,8.0,1072.514949,36.0
21200,Homewood,1005.147838,7.0,1027.376267,70.0
21201,Hopetoun (Vic.),934.4749668,3.0,981.97567,694.0
21202,Hopetoun Park,1027.62126,8.0,1153.253212,914.0
21203,Hoppers Crossing,945.0877614,3.0,980.9167979,37216.0
21204,Hordern Vale,1022.599329,8.0,1004.723647,44.0
21205,Horfield,971.4067346,5.0,954.0682654,93.0
21206,Horsham,938.3865308,3.0,940.4369476,15134.0
21207,Hotham Heights,1052.053049,9.0,987.592623,128.0
21208,Hotspur,952.2816475,4.0,1022.781518,34.0
21209,Howes Creek,963.4568107,4.0,998.439645,67.0
21211,Howqua,1003.922316,7.0,1014.470789,158.0
21213,Howqua Inlet,1003.922316,7.0,1014.470789,63.0
21214,Hughesdale,1073.015769,10.0,1006.52223,7563.0
21215,Humevale,1053.508145,9.0,1111.896355,352.0
21216,Hunter,1006.190641,7.0,1054.946923,23.0
21217,Hunterston,882.3707367,1.0,969.220377,20.0
21218,Huntingdale (Vic.),1062.053919,9.0,1010.10139,1949.0
21219,Huntly,970.6881182,5.0,1044.999562,3585.0
21220,Huntly North,984.202338,5.0,1076.840658,46.0
21221,Huon,1036.848493,8.0,1110.843962,206.0
21222,Huon Creek,1088.712674,10.0,1159.815865,320.0
21223,Hurstbridge,1048.459988,9.0,1076.645323,3554.0
21224,Icy Creek,974.8348504,5.0,1028.68967,28.0
21225,Iguana Creek,915.3246492,2.0,998.7461399,51.0
21226,Illabarook,898.0941883,2.0,966.5198331,41.0
21227,Illawarra,955.0482595,4.0,1056.342816,80.0
21228,Illowa,1045.788082,9.0,1111.341255,304.0
21229,Indented Head,999.3375798,6.0,1011.420379,1391.0
21230,Indigo Valley,1045.230271,9.0,1100.294642,346.0
21231,Inglewood (Vic.),867.773547,1.0,919.0168139,886.0
21232,Ingliston,1048.37388,9.0,1106.556082,96.0
21233,Invergordon (Vic.),986.9303521,6.0,1037.612283,601.0
21234,Inverleigh,1044.839211,9.0,1104.239565,1746.0
21235,Inverloch,1012.017069,7.0,1019.192512,6526.0
21236,Invermay (Vic.),1077.652536,10.0,1131.472575,900.0
21237,Invermay Park,1000.380122,6.0,1043.298475,1692.0
21238,Iona,1001.051589,6.0,1096.69892,240.0
21239,Iraak,926.2537342,2.0,961.3094264,118.0
21240,Irishtown (Vic.),1005.199045,7.0,1020.102588,16.0
21241,Ironbark (Vic.),926.5972902,2.0,905.1069532,1163.0
21242,Irrewarra,1007.60081,7.0,1069.787326,365.0
21243,Irrewillipe,1027.890913,8.0,1071.274066,100.0
21244,Irrewillipe East,978.0190813,5.0,1064.463256,84.0
21245,Irymple (Vic.),974.1622763,5.0,1024.72114,5977.0
21246,Ivanhoe (Vic.),1113.498916,10.0,1034.714485,13374.0
21247,Ivanhoe East,1149.868757,10.0,1105.350865,3762.0
21248,Jacana,896.9737793,2.0,916.5052426,2187.0
21249,Jack River,947.2329461,3.0,1012.470411,161.0
21250,Jackass Flat,959.9021115,4.0,1025.719305,1907.0
21251,Jacob Creek,940.7706423,3.0,950.0498547,28.0
21252,Jam Jerrup,961.2230672,4.0,992.1309023,106.0
21253,Jamieson (Vic.),936.5456459,3.0,943.3820338,382.0
21254,Jan Juc,1100.06039,10.0,1086.524006,4151.0
21255,Jancourt,945.8292253,3.0,1008.358808,16.0
21256,Jancourt East,979.3142908,5.0,1018.579143,185.0
21257,Jarklin,967.2848551,4.0,1010.982609,49.0
21258,Jarrahmond,973.3726818,5.0,1034.679472,117.0
21259,Jarvis Creek,1034.729404,8.0,1082.284797,46.0
21260,Jeeralang,994.4316129,6.0,1055.221342,76.0
21261,Jeeralang Junction,1009.38555,7.0,1064.148086,584.0
21262,Jeetho,989.5471488,6.0,1070.829033,124.0
21263,Jeffcott,1045.256121,9.0,1083.377591,34.0
21264,Jeffcott North,1015.437277,7.0,1039.47749,18.0
21265,Jeparit,867.6772737,1.0,923.7791601,476.0
21267,Jeruk,988.2024557,6.0,1046.221202,6.0
21268,Jil Jil,987.1244231,6.0,996.0226249,17.0
21269,Jindivick,1025.205637,8.0,1062.085526,584.0
21270,Joel Joel,981.9176815,5.0,1076.006953,17.0
21271,Joel South,981.9176815,5.0,1076.006953,26.0
21272,Johanna,1022.599329,8.0,1004.723647,85.0
21273,Johnsonville,927.9214919,3.0,993.4149433,326.0
21274,Joyces Creek,1007.562369,7.0,1019.70268,20.0
21275,Jumbuk,994.4316129,6.0,1055.221342,42.0
21276,Jumbunna,1040.741591,8.0,1070.965342,150.0
21277,Junction Village,889.6260631,1.0,973.1206828,1051.0
21279,Junortoun,1055.511962,9.0,1103.017143,3862.0
21280,Kaarimba,1015.715621,7.0,1053.339014,93.0
21281,Kadnook,977.6657745,5.0,1020.080228,41.0
21282,Kalimna,900.0875702,2.0,960.9343025,1350.0
21283,Kalimna West,988.7543443,6.0,1030.623461,161.0
21284,Kalkallo,1012.791393,7.0,1082.006239,5548.0
21285,Kalkee,1039.65074,8.0,1072.078466,48.0
21286,Kallista,1070.80916,9.0,1075.830355,1418.0
21287,Kalorama,1068.738646,9.0,1089.429519,1277.0
21288,Kalpienung,994.3657036,6.0,994.8221283,28.0
21289,Kamarooka,1006.190641,7.0,1054.946923,89.0
21290,Kamarooka North,1006.190641,7.0,1054.946923,9.0
21291,Kanagulk,1068.018483,9.0,1083.745744,28.0
21292,Kancoona,1020.754975,7.0,1077.764443,74.0
21293,Kangaroo Flat (Vic.),899.5519455,2.0,942.4846635,11328.0
21294,Kangaroo Ground,1129.867583,10.0,1164.681722,1208.0
21295,Kaniva,960.710875,4.0,983.1024107,891.0
21296,Kanumbra,999.7655506,6.0,1042.893526,53.0
21297,Kanya,954.6387951,4.0,1012.355778,17.0
21298,Kanyapella,1002.035492,6.0,1015.440776,51.0
21299,Karabeal,1042.467435,9.0,1055.026392,29.0
21300,Kardella,1037.767166,8.0,1077.801351,169.0
21301,Kardella South,1014.256955,7.0,1082.367976,135.0
21302,Kariah,1020.514068,7.0,1064.901865,94.0
21303,Karnak,1044.621878,9.0,1060.301225,9.0
21304,Karramomus,1019.904245,7.0,1034.626977,40.0
21305,Karyrie,1022.670255,8.0,1028.167846,15.0
21306,Katamatite,935.0817366,3.0,992.9074198,453.0
21307,Katamatite East,1018.438907,7.0,1050.793975,30.0
21308,Katandra,957.983124,4.0,1011.113077,120.0
21309,Katandra West,943.8480317,3.0,1030.372086,492.0
21310,Katunga,963.9890762,4.0,1012.18904,1025.0
21311,Kawarren,955.0766586,4.0,1001.844606,189.0
21312,Kealba,958.6863912,4.0,1001.322503,3226.0
21313,Keely,990.2189993,6.0,1028.31325,57.0
21314,Keilor,1060.46527,9.0,1079.642205,5906.0
21315,Keilor Downs,959.293019,4.0,994.2218756,9857.0
21316,Keilor East,1031.332274,8.0,1037.247277,15078.0
21317,Keilor Lodge,1035.989472,8.0,1074.21145,1668.0
21318,Keilor North,1099.830295,10.0,1168.325092,67.0
21319,Keilor Park,977.6751359,5.0,1007.214092,2684.0
21320,Kellalac,1027.892973,8.0,1062.612517,13.0
21321,Kelvin View,1015.789564,7.0,1046.314514,76.0
21322,Kenley,969.1444333,4.0,976.764019,64.0
21323,Kenmare (Vic.),1054.583805,9.0,1062.547054,3.0
21324,Kennedys Creek,1027.819577,8.0,1068.509221,44.0
21325,Kennett River,1049.621726,9.0,1055.542535,74.0
21326,Kennington,980.930206,5.0,942.1732806,5880.0
21327,Kensington (Vic.),1097.048049,10.0,949.7888032,10745.0
21328,Kerang,895.0635367,2.0,930.6186289,3960.0
21329,Kerang East,979.7786935,5.0,1019.189356,44.0
21330,Kergunyah,1047.056277,9.0,1062.16893,232.0
21331,Kergunyah South,1033.742659,8.0,1079.175712,76.0
21332,Kernot,1016.784828,7.0,1083.291641,118.0
21333,Kerrie,1083.405605,10.0,1104.497111,83.0
21334,Kerrisdale,1005.147838,7.0,1027.376267,86.0
21335,Kevington,936.5456459,3.0,943.3820338,36.0
21336,Kew (Vic.),1133.930365,10.0,1057.699126,24499.0
21337,Kew East,1122.675301,10.0,1065.411577,6620.0
21338,Kewell,1013.228385,7.0,1058.278215,57.0
21339,Keysborough,998.8700729,6.0,1048.246874,30018.0
21340,Kialla,1014.116565,7.0,1065.669644,8667.0
21341,Kialla East,1035.308681,8.0,1083.145071,170.0
21342,Kialla West,1022.710905,8.0,1073.287787,415.0
21343,Kiata,1024.891522,8.0,1049.018536,64.0
21344,Kiewa,1021.650384,7.0,1085.376516,483.0
21345,Kilcunda,1016.393029,7.0,1037.734653,578.0
21346,Killara (Glenelg - Vic.),970.8373893,5.0,1010.56976,9.0
21347,Killara (Wodonga - Vic.),1023.368567,8.0,1078.105364,1485.0
21348,Killarney (Vic.),1041.672083,8.0,1064.060868,195.0
21349,Killawarra (Vic.),1021.627891,7.0,1063.118718,391.0
21350,Killingworth (Vic.),1017.119571,7.0,1072.723459,156.0
21351,Kilmany,1001.346242,6.0,1043.03621,165.0
21352,Kilmore,968.4809203,4.0,1022.921902,9207.0
21353,Kilmore East,1034.789365,8.0,1085.269696,450.0
21354,Kilsyth,985.2204497,5.0,1008.501793,11699.0
21355,Kilsyth South,1031.01617,8.0,1104.014041,2862.0
21356,Kimbolton (Vic.),1009.00219,7.0,1139.457315,96.0
21357,King Valley,1008.28819,7.0,1028.2977,87.0
21358,Kinglake,986.4981379,5.0,1051.025983,1662.0
21359,Kinglake Central,999.408582,6.0,1058.537441,413.0
21360,Kinglake West,1014.619693,7.0,1084.912776,1305.0
21361,Kingower,919.2210124,2.0,974.8670627,46.0
21362,Kings Park (Vic.),845.8732567,1.0,921.6795722,8203.0
21363,Kingsbury,971.914428,5.0,909.4634071,3460.0
21364,Kingston (Vic.),1041.878428,9.0,1048.298954,190.0
21365,Kingsville,1093.093357,10.0,1006.647116,3920.0
21366,Kinnabulla,1022.670255,8.0,1028.167846,26.0
21367,Kinypanial,937.1444944,3.0,1001.71591,12.0
21368,Kirkstall,986.1753792,5.0,1045.51873,406.0
21369,Kirwans Bridge,981.9111589,5.0,1037.415243,134.0
21370,Kithbrook,1015.789564,7.0,1046.314514,67.0
21371,Knebsworth,1039.531234,8.0,1072.220967,22.0
21373,Knowsley,1000.674967,6.0,1035.372368,168.0
21374,Knoxfield,1026.863717,8.0,1030.444181,7645.0
21375,Koallah,1003.740025,7.0,1022.500171,28.0
21376,Koetong,993.9882555,6.0,1036.85082,26.0
21377,Kolora,1035.652887,8.0,1089.526359,188.0
21378,Kongwak,1021.137505,7.0,1079.135655,207.0
21379,Konongwootong,1050.219439,9.0,1117.319926,60.0
21380,Koo Wee Rup,947.5611078,3.0,1037.235727,4047.0
21381,Koo Wee Rup North,986.2171391,5.0,1057.811992,47.0
21382,Kooloonong,969.1444333,4.0,976.764019,19.0
21383,Koonda,1018.387366,7.0,1036.46599,26.0
21384,Koondrook,903.818894,2.0,962.5829679,1101.0
21385,Koonoomoo,947.3812332,3.0,1004.654424,305.0
21386,Koonwarra,1009.847097,7.0,1062.42061,366.0
21387,Kooreh,951.5827242,4.0,990.6541266,29.0
21388,Koorlong,967.8441683,4.0,1067.21302,397.0
21389,Koornalla,994.4316129,6.0,1055.221342,89.0
21390,Kooroocheang,1035.428566,8.0,1039.024562,41.0
21392,Koorooman,1044.127899,9.0,1093.545327,115.0
21393,Kooyong,1171.856439,10.0,1074.208517,842.0
21394,Koriella,999.7655506,6.0,1042.893526,66.0
21395,Korobeit,1047.693506,9.0,1087.096997,75.0
21396,Koroit,967.5885273,4.0,1023.602906,2184.0
21397,Korong Vale,743.5537376,1.0,879.5995417,143.0
21398,Koroop,993.4870763,6.0,1059.712661,63.0
21399,Korumburra,926.7372291,2.0,978.0425366,4749.0
21400,Korumburra South,1014.256955,7.0,1082.367976,114.0
21401,Korweinguboora,978.6828019,5.0,1044.30616,196.0
21402,Kotta,989.9526047,6.0,1057.294638,134.0
21403,Kotupna,965.814808,4.0,1032.644006,132.0
21404,Koyuga,979.8914919,5.0,1036.394062,355.0
21405,Krowera,1016.784828,7.0,1083.291641,134.0
21406,Kulwin (Vic.),976.4560569,5.0,1016.462543,16.0
21407,Kunat,1043.983372,9.0,1044.575876,45.0
21408,Kurraca,975.1877925,5.0,996.0877545,5.0
21410,Kurting,919.2210124,2.0,974.8670627,61.0
21411,Kurunjang,914.8229798,2.0,995.6834152,10711.0
21412,Kyabram,917.8886277,2.0,960.5808812,7416.0
21413,Kyabram South,979.3814064,5.0,1016.991865,69.0
21414,Kyneton,1008.943595,7.0,1021.871363,7513.0
21415,Kyneton South,1100.548809,10.0,1101.110514,116.0
21416,Kyvalley,962.4284962,4.0,1044.703976,363.0
21417,Laanecoorie,939.7666929,3.0,982.7643552,179.0
21418,Laang,1016.185237,7.0,1105.628881,115.0
21419,Labertouche,999.3318803,6.0,1071.735968,386.0
21420,Laceby,1003.489974,6.0,1049.35104,304.0
21421,Ladys Pass,941.885406,3.0,982.0237849,118.0
21422,Laen,1015.437277,7.0,1039.47749,4.0
21423,Laen East,1015.437277,7.0,1039.47749,6.0
21424,Laen North,1015.437277,7.0,1039.47749,14.0
21425,Lah,959.1168671,4.0,1028.064864,57.0
21426,Laharum,1036.853951,8.0,1045.668687,162.0
21427,Lake Boga,964.9341143,4.0,1018.048654,982.0
21428,Lake Bolac,983.8198108,5.0,991.8482253,368.0
21429,Lake Bunga,934.7381684,3.0,992.353835,408.0
21430,Lake Charm,985.3858436,5.0,1071.750826,147.0
21431,Lake Condah,1028.219196,8.0,1072.514949,9.0
21432,Lake Eildon,963.4568107,4.0,998.439645,3.0
21434,Lake Fyans,984.6393558,5.0,1010.812498,23.0
21435,Lake Gardens,1037.851329,8.0,1004.51263,1801.0
21436,Lake Goldsmith,942.0562445,3.0,951.1630263,22.0
21437,Lake Lonsdale,984.6393558,5.0,1010.812498,58.0
21438,Lake Marmal,1038.270105,8.0,1065.749245,21.0
21439,Lake Meran,979.7786935,5.0,1019.189356,22.0
21440,Lake Mundi,1039.399908,8.0,1069.374542,37.0
21441,Lake Powell,942.7537962,3.0,934.9428274,86.0
21442,Lake Rowan,961.3044175,4.0,1016.343561,70.0
